series_code,series_name,date,value,data_type,lag_time,release_schedule_eng,release_date
EILEIM00011,Export Volume Index (exclude Gold),2012-07-31,103.3000000,Index,1 Month,The last business day of the following month,2012-08-31
EILEIM00011,Export Volume Index (exclude Gold),2012-08-31,95.3000000,Index,1 Month,The last business day of the following month,2012-09-28
EILEIM00011,Export Volume Index (exclude Gold),2012-09-30,99.5900000,Index,1 Month,The last business day of the following month,2012-10-31
EILEIM00011,Export Volume Index (exclude Gold),2012-10-31,100.3000000,Index,1 Month,The last business day of the following month,2012-11-30
EILEIM00011,Export Volume Index (exclude Gold),2012-11-30,103.0900000,Index,1 Month,The last business day of the following month,2012-12-28
EILEIM00011,Export Volume Index (exclude Gold),2012-12-31,104.1800000,Index,1 Month,The last business day of the following month,2013-01-31
EILEIM00011,Export Volume Index (exclude Gold),2013-01-31,104.3300000,Index,1 Month,The last business day of the following month,2013-02-28
EILEIM00011,Export Volume Index (exclude Gold),2013-02-28,101.4500000,Index,1 Month,The last business day of the following month,2013-03-29
EILEIM00011,Export Volume Index (exclude Gold),2013-03-31,104.9800000,Index,1 Month,The last business day of the following month,2013-04-30
EILEIM00011,Export Volume Index (exclude Gold),2013-04-30,103.0800000,Index,1 Month,The last business day of the following month,2013-05-31
EILEIM00011,Export Volume Index (exclude Gold),2013-05-31,99.6600000,Index,1 Month,The last business day of the following month,2013-06-28
EILEIM00011,Export Volume Index (exclude Gold),2013-06-30,100.7000000,Index,1 Month,The last business day of the following month,2013-07-31
EILEIM00011,Export Volume Index (exclude Gold),2013-07-31,99.3300000,Index,1 Month,The last business day of the following month,2013-08-30
EILEIM00011,Export Volume Index (exclude Gold),2013-08-31,101.1100000,Index,1 Month,The last business day of the following month,2013-09-30
EILEIM00011,Export Volume Index (exclude Gold),2013-09-30,100.6800000,Index,1 Month,The last business day of the following month,2013-10-31
EILEIM00011,Export Volume Index (exclude Gold),2013-10-31,99.6100000,Index,1 Month,The last business day of the following month,2013-11-29
EILEIM00011,Export Volume Index (exclude Gold),2013-11-30,101.6600000,Index,1 Month,The last business day of the following month,2013-12-30
EILEIM00011,Export Volume Index (exclude Gold),2013-12-31,104.2300000,Index,1 Month,The last business day of the following month,2014-01-31
EILEIM00011,Export Volume Index (exclude Gold),2014-01-31,100.7200000,Index,1 Month,The last business day of the following month,2014-02-28
EILEIM00011,Export Volume Index (exclude Gold),2014-02-28,102.8200000,Index,1 Month,The last business day of the following month,2014-03-31
EILEIM00011,Export Volume Index (exclude Gold),2014-03-31,101.9000000,Index,1 Month,The last business day of the following month,2014-04-30
EILEIM00011,Export Volume Index (exclude Gold),2014-04-30,101.5600000,Index,1 Month,The last business day of the following month,2014-05-30
EILEIM00011,Export Volume Index (exclude Gold),2014-05-31,100.9600000,Index,1 Month,The last business day of the following month,2014-06-30
EILEIM00011,Export Volume Index (exclude Gold),2014-06-30,104.2400000,Index,1 Month,The last business day of the following month,2014-07-31
EILEIM00011,Export Volume Index (exclude Gold),2014-07-31,100.6000000,Index,1 Month,The last business day of the following month,2014-08-29
EILEIM00011,Export Volume Index (exclude Gold),2014-08-31,102.4600000,Index,1 Month,The last business day of the following month,2014-09-30
EILEIM00011,Export Volume Index (exclude Gold),2014-09-30,102.9500000,Index,1 Month,The last business day of the following month,2014-10-31
EILEIM00011,Export Volume Index (exclude Gold),2014-10-31,105.9800000,Index,1 Month,The last business day of the following month,2014-11-28
EILEIM00011,Export Volume Index (exclude Gold),2014-11-30,104.4600000,Index,1 Month,The last business day of the following month,2014-12-30
EILEIM00011,Export Volume Index (exclude Gold),2014-12-31,105.8500000,Index,1 Month,The last business day of the following month,2015-01-30
EILEIM00011,Export Volume Index (exclude Gold),2015-01-31,103.4400000,Index,1 Month,The last business day of the following month,2015-02-27
EILEIM00011,Export Volume Index (exclude Gold),2015-02-28,101.4800000,Index,1 Month,The last business day of the following month,2015-03-31
EILEIM00011,Export Volume Index (exclude Gold),2015-03-31,100.4700000,Index,1 Month,The last business day of the following month,2015-04-30
EILEIM00011,Export Volume Index (exclude Gold),2015-04-30,102.3100000,Index,1 Month,The last business day of the following month,2015-05-29
EILEIM00011,Export Volume Index (exclude Gold),2015-05-31,101.2100000,Index,1 Month,The last business day of the following month,2015-06-30
EILEIM00011,Export Volume Index (exclude Gold),2015-06-30,97.3300000,Index,1 Month,The last business day of the following month,2015-07-31
EILEIM00011,Export Volume Index (exclude Gold),2015-07-31,101.2900000,Index,1 Month,The last business day of the following month,2015-08-31
EILEIM00011,Export Volume Index (exclude Gold),2015-08-31,98.8700000,Index,1 Month,The last business day of the following month,2015-09-30
EILEIM00011,Export Volume Index (exclude Gold),2015-09-30,99.5000000,Index,1 Month,The last business day of the following month,2015-10-30
EILEIM00011,Export Volume Index (exclude Gold),2015-10-31,101.9900000,Index,1 Month,The last business day of the following month,2015-11-30
EILEIM00011,Export Volume Index (exclude Gold),2015-11-30,99.7500000,Index,1 Month,The last business day of the following month,2015-12-30
EILEIM00011,Export Volume Index (exclude Gold),2015-12-31,99.2500000,Index,1 Month,The last business day of the following month,2016-01-29
EILEIM00011,Export Volume Index (exclude Gold),2016-01-31,99.3600000,Index,1 Month,The last business day of the following month,2016-02-29
EILEIM00011,Export Volume Index (exclude Gold),2016-02-29,95.8600000,Index,1 Month,The last business day of the following month,2016-03-31
EILEIM00011,Export Volume Index (exclude Gold),2016-03-31,94.7000000,Index,1 Month,The last business day of the following month,2016-04-29
EILEIM00011,Export Volume Index (exclude Gold),2016-04-30,97.5800000,Index,1 Month,The last business day of the following month,2016-05-31
EILEIM00011,Export Volume Index (exclude Gold),2016-05-31,97.9400000,Index,1 Month,The last business day of the following month,2016-06-30
EILEIM00011,Export Volume Index (exclude Gold),2016-06-30,97.1900000,Index,1 Month,The last business day of the following month,2016-07-29
EILEIM00011,Export Volume Index (exclude Gold),2016-07-31,96.6000000,Index,1 Month,The last business day of the following month,2016-08-31
EILEIM00011,Export Volume Index (exclude Gold),2016-08-31,98.5100000,Index,1 Month,The last business day of the following month,2016-09-30
EILEIM00011,Export Volume Index (exclude Gold),2016-09-30,102.1500000,Index,1 Month,The last business day of the following month,2016-10-31
EILEIM00011,Export Volume Index (exclude Gold),2016-10-31,100.0800000,Index,1 Month,The last business day of the following month,2016-11-30
EILEIM00011,Export Volume Index (exclude Gold),2016-11-30,103.3600000,Index,1 Month,The last business day of the following month,2016-12-30
EILEIM00011,Export Volume Index (exclude Gold),2016-12-31,102.2200000,Index,1 Month,The last business day of the following month,2017-01-31
EILEIM00011,Export Volume Index (exclude Gold),2017-01-31,101.0100000,Index,1 Month,The last business day of the following month,2017-02-28
EILEIM00011,Export Volume Index (exclude Gold),2017-02-28,102.9100000,Index,1 Month,The last business day of the following month,2017-03-31
EILEIM00011,Export Volume Index (exclude Gold),2017-03-31,102.9900000,Index,1 Month,The last business day of the following month,2017-04-28
EILEIM00011,Export Volume Index (exclude Gold),2017-04-30,101.5300000,Index,1 Month,The last business day of the following month,2017-05-31
EILEIM00011,Export Volume Index (exclude Gold),2017-05-31,105.0000000,Index,1 Month,The last business day of the following month,2017-06-30
EILEIM00011,Export Volume Index (exclude Gold),2017-06-30,104.0800000,Index,1 Month,The last business day of the following month,2017-07-31
EILEIM00011,Export Volume Index (exclude Gold),2017-07-31,106.1000000,Index,1 Month,The last business day of the following month,2017-08-31
EILEIM00011,Export Volume Index (exclude Gold),2017-08-31,106.5100000,Index,1 Month,The last business day of the following month,2017-09-29
EILEIM00011,Export Volume Index (exclude Gold),2017-09-30,108.5500000,Index,1 Month,The last business day of the following month,2017-10-31
EILEIM00011,Export Volume Index (exclude Gold),2017-10-31,107.9800000,Index,1 Month,The last business day of the following month,2017-11-30
EILEIM00011,Export Volume Index (exclude Gold),2017-11-30,112.1400000,Index,1 Month,The last business day of the following month,2017-12-29
EILEIM00011,Export Volume Index (exclude Gold),2017-12-31,109.2500000,Index,1 Month,The last business day of the following month,2018-01-31
EILEIM00011,Export Volume Index (exclude Gold),2018-01-31,111.9900000,Index,1 Month,The last business day of the following month,2018-02-28
EILEIM00011,Export Volume Index (exclude Gold),2018-02-28,110.0900000,Index,1 Month,The last business day of the following month,2018-03-30
EILEIM00011,Export Volume Index (exclude Gold),2018-03-31,108.5500000,Index,1 Month,The last business day of the following month,2018-04-30
EILEIM00011,Export Volume Index (exclude Gold),2018-04-30,110.6000000,Index,1 Month,The last business day of the following month,2018-05-31
EILEIM00011,Export Volume Index (exclude Gold),2018-05-31,113.1400000,Index,1 Month,The last business day of the following month,2018-06-29
EILEIM00011,Export Volume Index (exclude Gold),2018-06-30,112.5100000,Index,1 Month,The last business day of the following month,2018-07-31
EILEIM00011,Export Volume Index (exclude Gold),2018-07-31,110.4500000,Index,1 Month,The last business day of the following month,2018-08-31
EILEIM00011,Export Volume Index (exclude Gold),2018-08-31,113.0200000,Index,1 Month,The last business day of the following month,2018-09-28
EILEIM00011,Export Volume Index (exclude Gold),2018-09-30,108.9700000,Index,1 Month,The last business day of the following month,2018-10-31
EILEIM00011,Export Volume Index (exclude Gold),2018-10-31,110.2800000,Index,1 Month,The last business day of the following month,2018-11-30
EILEIM00011,Export Volume Index (exclude Gold),2018-11-30,110.7200000,Index,1 Month,The last business day of the following month,2018-12-28
EILEIM00011,Export Volume Index (exclude Gold),2018-12-31,107.7300000,Index,1 Month,The last business day of the following month,2019-01-31
EILEIM00011,Export Volume Index (exclude Gold),2019-01-31,106.1100000,Index,1 Month,The last business day of the following month,2019-02-28
EILEIM00011,Export Volume Index (exclude Gold),2019-02-28,105.7800000,Index,1 Month,The last business day of the following month,2019-03-29
EILEIM00011,Export Volume Index (exclude Gold),2019-03-31,105.3400000,Index,1 Month,The last business day of the following month,2019-04-30
EILEIM00011,Export Volume Index (exclude Gold),2019-04-30,105.6500000,Index,1 Month,The last business day of the following month,2019-05-31
EILEIM00011,Export Volume Index (exclude Gold),2019-05-31,105.4500000,Index,1 Month,The last business day of the following month,2019-06-28
EILEIM00011,Export Volume Index (exclude Gold),2019-06-30,104.8100000,Index,1 Month,The last business day of the following month,2019-07-31
EILEIM00011,Export Volume Index (exclude Gold),2019-07-31,104.9900000,Index,1 Month,The last business day of the following month,2019-08-30
EILEIM00011,Export Volume Index (exclude Gold),2019-08-31,105.2000000,Index,1 Month,The last business day of the following month,2019-09-30
